annotation_id	assembly_accession	species	lineage	busco_count	complete	single	duplicated	fragmented	missing	Well_annotated	Upstream	Downstream	Skipped	Out_of_frame	Spliced	Stop_codon	Selenocysteine_Gene_Count	Selenocysteine_GTF_Count
1decc999c61e0f527c858eaef7e7907b	GCA_043229185.1	NA	eukaryota_odb12	129	96.1	96.1	0.0	3.1	0.8	0	0	0	0	0	0	0	0	0
224b2f8200032970f45d1eae0caaafda	GCA_946406115.1	Apoda_limacodes	eukaryota_odb12	129	89.1	88.4	0.8	7.8	3.1	0	0	0	0	0	0	0	0	0
26d486b125b13fdd83e9db3560643531	GCF_001890705.1	NA	eukaryota_odb12	129	98.4	97.7	0.8	1.6	0.0	0	0	0	0	0	0	0	0	0
2b00a6ea59da34e5b519a73113efd9e1	GCA_015844325.1	NA	eukaryota_odb12	129	94.6	94.6	0.0	4.7	0.8	0	0	0	0	1	0	0	1	1
03f91f49fb38ccd7ffc9102dfdae286e	GCA_965183895.1	Pyrrhula_murina	eukaryota_odb12	129	99.2	97.7	1.6	0.8	0.0	0	5	6	12	4	0	11	24	24
0899aa0897c5c048295ce948bc68159b	GCA_017311375.1	Mytilus_coruscus	eukaryota_odb12	129	87.6	84.5	3.1	8.5	3.9	0	3	7	7	0	0	19	24	25
0ce8360044d34c4b690c57a7d9bd0a1a	GCF_025201335.1	NA	eukaryota_odb12	129	92.2	89.9	2.3	3.9	3.9	0	0	0	0	0	0	0	0	0
11538b8a2ac28aecdb5b5f6c44f458bb	GCA_021869965.1	Rhincodon_typus	eukaryota_odb12	129	79.1	79.1	0.0	19.4	1.6	0	2	11	17	1	0	5	23	25
1df0f91c0bf50e2e5ebea7f6ee5e99ef	GCF_024763615.1	NA	eukaryota_odb12	129	97.7	95.3	2.3	0.0	2.3	1	0	0	0	0	0	0	2	2
225803ec11a1d2d82bf250c889595cba	GCA_001632445.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
26da5160fe485a207fb10268aebaf61d	GCF_021130785.1	NA	eukaryota_odb12	129	90.7	80.6	10.1	3.9	5.4	1	0	1	0	0	0	0	4	4
2b03ceb84a3591649f588b48d598005c	GCA_048593225.1	NA	eukaryota_odb12	129	95.3	87.6	7.8	2.3	2.3	19	1	1	0	0	0	23	30	31
03fed51c6b4ee8de94fa20aa5afd32b5	GCA_013401335.1	NA	eukaryota_odb12	129	76.7	76.7	0.0	13.2	10.1	1	1	9	1	2	0	7	22	22
08a7f77b51d3116de1adc08e59ca80fb	GCA_905404115.1	Pheosia_gnoma	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8	0	0	0	0	0	0	0	0	0
0ce857216e41facb8d62cc7542b8118a	GCF_000695195.1	NA	eukaryota_odb12	129	71.3	71.3	0.0	25.6	3.1	7	0	1	0	2	0	5	16	16
11549319a15b9348c063bcb90acc3a06	GCA_963681405.1	NA	eukaryota_odb12	129	93.8	93.0	0.8	3.1	3.1	0	0	1	1	1	0	0	3	3
155dae087633b908104e0990c6c69020	GCF_032062135.1	NA	eukaryota_odb12	129	89.9	88.4	1.6	4.7	5.4	17	0	2	0	0	0	8	22	22
19b41890929bf542ba5f97509695f962	GCA_930367195.1	Sarcophaga_rosellei	eukaryota_odb12	129	96.1	96.1	0.0	1.6	2.3	0	0	1	2	0	0	0	3	3
1df4c786fcd1c9c1a12d908e339bef07	GCA_051356775.1	NA	eukaryota_odb12	129	96.1	94.6	1.6	3.1	0.8	0	0	0	0	0	0	0	1	1
225a23ff72c87a272c7ad900cd207489	GCA_001268165.1	NA	eukaryota_odb12	129	10.1	7.8	2.3	17.1	72.9	0	0	0	0	0	0	0	0	0
26daa448493fe1722f7284e96842bc2b	GCF_030936135.1	NA	eukaryota_odb12	129	99.2	98.4	0.8	0.0	0.8	23	0	0	0	0	0	7	23	23
2b04dfcf9ff600bb2ec4c4c1235b86d9	GCA_905146835.1	Autographa_gamma	eukaryota_odb12	129	95.3	95.3	0.0	1.6	3.1	0	0	0	0	0	0	0	0	0
040156ef9fc87b3f6c2fd187ef7d162b	GCA_018469955.2	Homo_sapiens	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0	84	25	7	4	12	0	0	28	28
08b112926567c1e55900b43058e665a5	GCA_027627275.1	NA	eukaryota_odb12	129	72.9	60.5	12.4	14.0	13.2	0	0	0	0	0	0	0	0	0
0cf2751e31e0eebbec4131975eb66938	GCA_009805715.1	NA	eukaryota_odb12	129	62.8	60.5	2.3	10.1	27.1	0	0	0	0	0	0	0	0	0
1157ff1cd966d17eb814c0225241e511	GCA_051938625.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
155ed7960a7aee313e565a93c6d94bfb	GCA_963681475.1	NA	eukaryota_odb12	129	94.6	93.8	0.8	3.1	2.3	0	0	1	1	1	0	0	3	3
19b646b5ccd9e383ac66a3ff3d5194ee	GCA_030254825.1	Meriones_unguiculatus	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0	0	2	2	9	1	0	16	24	24
1df4f82ac2c3f99c4211718e8bff0d52	GCA_000701025.1	NA	eukaryota_odb12	129	78.3	74.4	3.9	7.0	14.7	0	1	3	1	0	0	1	6	6
225f173d313724cef0671e95296fd366	GCA_033458585.1	Syngnathus_typhle	eukaryota_odb12	129	92.2	90.7	1.6	1.6	6.2	1	4	27	6	12	0	27	35	36
26dc57b9ffe498055a5434b31f6f48a3	GCA_033220425.1	NA	eukaryota_odb12	129	94.6	94.6	0.0	2.3	3.1	0	0	0	0	0	0	0	0	0
2b0f2c0cbe798f72e1de5b61fac83879	GCF_000721755.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	2.3	0.8	0	0	0	0	0	0	0	0	0
0401a6bd826ea0085c5569b2ac77adab	GCF_045843805.1	NA	eukaryota_odb12	129	98.4	96.9	1.6	0.8	0.8	21	0	0	0	1	0	10	25	25
08b2d9954b878acdce3f3ee38fce7495	GCA_927399445.1	Acleris_emargana	eukaryota_odb12	129	80.6	76.7	3.9	13.2	6.2	0	0	0	0	0	0	0	0	0
0cfa7dc319de161c300a4b715b0f5791	GCA_927399455.1	Calamotropha_paludella	eukaryota_odb12	129	72.1	70.5	1.6	13.2	14.7	0	0	0	0	0	0	0	0	0
1159ecad3905d5d1a2a849240f141821	GCA_021642125.2	NA	eukaryota_odb12	129	95.3	95.3	0.0	2.3	2.3	0	0	0	0	0	0	0	0	0
155fd84a126319df94a35a942e7174df	GCA_910591925.1	NA	eukaryota_odb12	129	38.0	38.0	0.0	20.9	41.1	0	0	0	0	0	0	0	0	0
19b6cbe77a95430bf9f40c8718937a24	GCA_963514075.1	Conger_conger	eukaryota_odb12	129	93.8	88.4	5.4	4.7	1.6	0	5	23	8	1	0	27	36	37
1df78db0a8711f6d99756c1dd123d8cb	GCA_022495175.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
227450f8d96543c08869affe60153df9	GCA_033220585.1	NA	eukaryota_odb12	129	92.2	79.8	12.4	5.4	2.3	0	0	0	0	0	0	0	0	0
26dcb36d9bd168a4443dd6a69d8b40c0	GCA_965199605.1	Sparassis_minoensis	eukaryota_odb12	129	93.0	92.2	0.8	4.7	2.3	0	0	0	0	0	0	0	0	0
2b171f238c05c2d361ac0de765a8f8f2	GCA_029955175.1	NA	eukaryota_odb12	129	86.8	85.3	1.6	8.5	4.7	0	0	0	0	0	0	0	0	0
00554f97036f81d097f00d773d5cf73d	GCA_020521535.1	NA	eukaryota_odb12	129	88.4	69.0	19.4	7.8	3.9	0	0	0	0	0	0	0	0	0
04e226c739b3e15cc6984bf2e0aa1210	GCA_948470475.1	Galaxea_fascicularis	eukaryota_odb12	129	87.6	0.0	87.6	9.3	3.1	0	0	22	16	0	0	8	23	24
098a1964fe4b0d36e3402d913313c613	GCA_036250225.1	NA	eukaryota_odb12	129	95.3	95.3	0.0	3.1	1.6	0	0	0	0	0	0	0	0	0
0e0e3b9acf39e59de77607157a6ae46e	GCA_000568365.1	NA	eukaryota_odb12	129	76.7	76.0	0.8	7.8	15.5	0	0	0	0	0	0	0	0	0
1243e3361097a0f05fb86c305b4e6519	GCF_038088225.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	0.0	2.3	25	0	0	0	0	0	6	23	23
166cf2117f84d2ac675d18f0421a539a	GCF_025091365.1	NA	eukaryota_odb12	129	99.2	96.1	3.1	0.8	0.0	0	0	0	0	0	0	0	0	0
1ae1a712576fc8aa21b80f39e5ab071c	GCA_001712715.2	NA	eukaryota_odb12	129	89.1	89.1	0.0	8.5	2.3	0	1	0	0	0	0	0	1	1
1f09a40c233e1ffcfe4c241d84ce794e	GCA_011764045.1	NA	eukaryota_odb12	129	96.1	93.8	2.3	2.3	1.6	0	0	0	0	0	0	0	0	0
23974c46891f43710edaa18d61453287	GCA_001692915.1	NA	eukaryota_odb12	129	93.8	93.8	0.0	5.4	0.8	0	0	0	0	0	0	0	0	0
27ea3e77b211e77ebf447e088d5d5f4a	GCA_013396815.1	NA	eukaryota_odb12	129	64.3	64.3	0.0	17.8	17.8	1	1	6	1	1	0	4	16	16
0401ec9b2c48355dd9b73579321fa443	GCA_052571485.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	0.8	1.6	0	0	0	0	0	0	0	0	0
08b3b6e5d04db346de592314a53e94fa	GCF_949987685.1	NA	eukaryota_odb12	129	98.4	96.1	2.3	0.8	0.8	36	0	2	0	0	0	7	41	42
0cfb74797a4da143b604e03e1139f98d	GCA_964186655.1	Bombus_lapidarius	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6	0	0	1	1	0	0	0	1	1
116472476573ab8fae88abc6c341efa0	GCF_020826845.1	NA	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0	22	0	0	0	6	0	9	22	22
15600524b55f58d3eac6841873fe3759	GCA_949124325.1	NA	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0	0	0	0	0	0	0	0	0	0
19bb0247ceeacbc7f87c9ef56a16da6a	GCA_020500765.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
1e022651486e2cb0a045342da07cc7c4	GCF_003668045.3	NA	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0	23	2	0	0	5	0	4	29	30
227d67ca91f334acf3a47fe980244f2f	GCA_965649415.1	Clitopilus_prunulus	eukaryota_odb12	129	91.5	89.9	1.6	7.0	1.6	0	0	0	0	0	0	0	0	0
26de48214197af78954792ccb2dc7290	GCA_003184595.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
2b1a26c1b676de48e663a3df0abe8555	GCA_022201065.1	NA	eukaryota_odb12	129	98.4	89.9	8.5	1.6	0.0	0	0	0	0	0	0	0	0	0
04031ca1fee8b3e94159638619ea8964	GCA_047456655.1	NA	eukaryota_odb12	129	96.1	92.2	3.9	3.9	0.0	0	0	0	4	0	0	0	4	4
08bf35286fdd11803e6abc8087310266	GCA_951812925.1	Calliopum_simillimum	eukaryota_odb12	129	93.0	88.4	4.7	7.0	0.0	0	1	1	1	0	0	1	3	3
0d11d06bcde23a30221d025ebfc77a25	GCA_052570355.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	1	1
116a2fac5a876c7f5407d8ac6b9640e5	GCF_023101765.2	NA	eukaryota_odb12	129	99.2	96.9	2.3	0.8	0.0	0	0	0	0	0	0	0	0	0
156027abe448d04b073ef813b64b855a	GCA_017918235.1	NA	eukaryota_odb12	129	55.8	55.0	0.8	13.2	31.0	0	0	1	0	0	0	2	2	2
19bc1084fdafc7dc49953d7cc172b154	GCA_977966815.1	NA	eukaryota_odb12	129	77.5	76.0	1.6	14.0	8.5	0	0	3	0	0	0	0	3	3
1e03ce79a9bedda1aa006ec8554640b7	GCA_923061745.1	Acleris_sparsana	eukaryota_odb12	129	84.5	83.7	0.8	10.1	5.4	0	0	0	0	0	0	0	0	0
227e56e5f73d3a2497f89acc9d1e08fc	GCA_003713155.1	NA	eukaryota_odb12	129	98.4	8.5	89.9	0.8	0.8	0	0	0	0	0	0	0	0	0
26e07e0b784713f774be772378b95858	GCA_024243795.1	NA	eukaryota_odb12	129	20.9	20.2	0.8	7.0	72.1	0	0	0	0	0	0	0	0	0
2b200b75579b53c210be3ad35417bc97	GCA_964200265.2	NA	eukaryota_odb12	129	2.3	2.3	0.0	10.1	87.6	0	0	2	0	0	0	2	8	8
0403fc6dbea37371021cd8365fd1bf59	GCA_044167285.1	Homo_sapiens	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0	91	33	7	4	12	0	0	28	28
08bf8db2d94a8fd209eaf73990bdf95c	GCA_033026305.1	Cirrhinus_molitorella	eukaryota_odb12	129	96.1	95.3	0.8	3.1	0.8	3	3	12	15	3	0	27	38	39
0d1abd3bfa3890da34ed2ca1ef068eaa	GCA_041956725.1	NA	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6	0	0	0	0	0	0	0	0	0
11754821318bf46cec6b2a6ce83581a5	GCA_000220395.1	NA	eukaryota_odb12	129	11.6	11.6	0.0	27.9	60.5	0	0	0	1	0	0	0	3	3
1561f18f9158783c37d4c34483737da5	GCF_004126475.2	NA	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0	25	3	0	0	4	0	6	25	25
19c377bee28764102d0830bae921ba9b	GCA_008692635.1	Crocuta_crocuta	eukaryota_odb12	129	95.3	94.6	0.8	4.7	0.0	0	3	7	10	0	0	21	24	24
1e07b41887a1560c7172e3834fcffa26	GCA_015832375.1	NA	eukaryota_odb12	129	85.3	84.5	0.8	7.0	7.8	0	0	0	1	0	0	0	1	1
228bd111e64d0fb982073d283281b5ab	GCA_052576055.1	NA	eukaryota_odb12	129	45.7	44.2	1.6	24.0	30.2	0	0	0	0	0	0	0	0	0
26e3c46e1c455b8ab73efcac298b4ee8	GCA_911174915.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8	0	0	0	0	0	0	0	0	0
2b22d986c1c087978728a782e495baea	GCF_947650265.1	NA	eukaryota_odb12	129	93.8	93.8	0.0	3.9	2.3	34	0	1	0	0	0	13	37	38
0403fc7ac8b66fdb8decbee18ed345fb	GCA_023678865.1	NA	eukaryota_odb12	129	96.1	93.0	3.1	1.6	2.3	0	0	0	1	0	0	0	1	1
08cc073939d26f2cf9bcad2113fc07a0	GCA_002847045.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0	0	0	0	0	0	0	0	0	0
0d20316bee71a7eb9f5a44d8490fa2f3	GCA_027603945.1	NA	eukaryota_odb12	129	74.4	69.8	4.7	17.1	8.5	0	0	0	0	0	0	0	0	0
117d105458564911ede4b8ba01c68596	GCA_000182965.3	NA	eukaryota_odb12	129	86.8	84.5	2.3	6.2	7.0	0	0	0	0	0	0	0	0	0
19c462d0a2de70029220c23a196c3b50	GCA_964199615.1	NA	eukaryota_odb12	129	73.6	72.1	1.6	3.9	22.5	0	0	11	5	2	0	6	22	22
1e0dd4f5e71f3994078e7933d8ef4752	GCA_964270855.1	Coenonympha_darwiniana	eukaryota_odb12	129	88.4	86.8	1.6	6.2	5.4	0	0	0	0	0	0	0	0	0
228ea72bbacedac0f287365be5d3508e	GCA_029990865.1	NA	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0	0	0	0	0	0	0	0	0	0
26e3da5744f13faec13e156d2fdc83e8	GCA_024704165.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.0	0.8	0	0	0	0	0	0	0	0	0
2b2b613984c8ac475acab030434dc0f0	GCF_015476425.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	1	0	0	0	0	0	0	1	1
0407c06c6f3d67c7d70e275337d45bf5	GCA_033297205.1	NA	eukaryota_odb12	129	98.4	98.4	0.0	1.6	0.0	0	0	0	0	0	0	0	0	0
08ccb3d51b52a45652bb2b518b5c49f2	GCA_051941405.1	NA	eukaryota_odb12	129	89.9	89.9	0.0	3.9	6.2	0	0	0	0	0	0	0	0	0
0d26283cae0b304cb564d34f51efc328	GCA_000977535.2	NA	eukaryota_odb12	129	82.9	82.2	0.8	7.0	10.1	0	0	0	0	0	0	0	0	0
117efd6d0d5064de2d57833cc4038488	GCA_949124745.1	NA	eukaryota_odb12	129	85.3	83.7	1.6	7.8	7.0	0	0	0	0	0	0	0	0	0
156af3f9bbbb69c09a5a3d098d7d5f68	GCF_014108245.1	NA	eukaryota_odb12	129	100.0	93.0	7.0	0.0	0.0	22	0	0	2	5	0	7	25	25
19cc2d8a3d7f85408fa559965900c194	GCA_054136125.1	NA	eukaryota_odb12	129	98.4	83.7	14.7	0.8	0.8	0	0	0	0	0	0	0	0	0
1e0e3e833ff6bd05698a79a7296a1e5a	GCF_053455715.1	NA	eukaryota_odb12	129	95.3	95.3	0.0	2.3	2.3	16	0	0	0	0	0	9	25	27
229162dd54aedc9241c831b7221bbc32	GCA_016758895.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
26e4cfbcfcd18483b228746c1f8b2775	GCA_000349385.1	NA	eukaryota_odb12	129	86.0	86.0	0.0	8.5	5.4	0	0	0	0	0	0	0	0	0
2b338e24280d3eb7d6c6d4a56bf80f99	GCA_027574615.1	Eptesicus_fuscus	eukaryota_odb12	129	98.4	94.6	3.9	1.6	0.0	0	1	8	9	1	0	11	27	27
0408c370a5807f406ad3691abaeb026c	GCA_945910035.1	Brachypalpus_laphriformis	eukaryota_odb12	129	100.0	96.9	3.1	0.0	0.0	0	0	2	1	0	0	1	3	3
08cfb2233ba42d23a29eda1ebfc556a8	GCA_020502485.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
0d2ffa91eda8d79161f0f6e778439e5e	GCA_936449025.2	Sarcophaga_subvicina	eukaryota_odb12	129	94.6	93.8	0.8	3.1	2.3	0	0	0	1	0	0	1	3	3
156b32937ea205c0299e0821563ae771	GCA_020502325.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
19cd4df2a81920d46849cca308068bcd	GCA_020499915.1	NA	eukaryota_odb12	129	96.9	96.9	0.0	3.1	0.0	0	0	0	0	0	0	0	0	0
1e0e4c9bd57e13c164673684a9d75ff0	GCA_022478755.1	NA	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0
22950e90bb3c7cc196023fc9b39100ec	GCA_050059805.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
26e73aef0bda8ac3766c3d21c5ade9fa	GCA_024184665.2	NA	eukaryota_odb12	129	76.0	76.0	0.0	3.9	20.2	0	0	0	0	0	0	0	0	0
2b35e74bfb59fa3b7857bab9fbb28784	GCA_003025095.1	NA	eukaryota_odb12	129	99.2	99.2	0.0	0.8	0.0	0	0	0	0	0	0	0	0	0
0409674e6dadf3656859f747d8c81e21	GCA_017589495.2	Alosa_alosa	eukaryota_odb12	129	88.4	86.8	1.6	6.2	5.4	0	4	9	41	0	0	12	38	39
08d3237913cc7b4fd2fe6289e37297ca	GCA_975301885.1	NA	eukaryota_odb12	129	94.6	94.6	0.0	0.8	4.7	0	0	1	1	0	0	0	3	3
0d3163d47751d7b8fed79b3818438e04	GCA_005059885.1	NA	eukaryota_odb12	129	96.9	96.1	0.8	1.6	1.6	0	0	0	0	0	0	0	0	0
118493704dc3892f72a5ae34e7b0d825	GCA_963681825.1	NA	eukaryota_odb12	129	93.8	93.0	0.8	3.9	2.3	0	0	1	1	1	0	0	3	3
1576753d6c6799e242732f1065bcdb47	GCA_019206915.1	NA	eukaryota_odb12	129	90.7	90.7	0.0	4.7	4.7	0	0	0	0	0	0	0	0	0
19cf30b60cbfd560c0f172ccf59c9cd9	GCA_021029035.1	NA	eukaryota_odb12	129	37.2	36.4	0.8	18.6	44.2	0	0	10	11	4	0	7	37	37
1e16d93c4b9ac309322c20c6037d6db0	GCA_905332945.1	Atethmia_centrago	eukaryota_odb12	129	81.4	78.3	3.1	12.4	6.2	0	0	0	0	0	0	0	0	0
229f0ba40999d31869966f262dfcad3b	GCF_025024165.1	NA	eukaryota_odb12	129	86.0	84.5	1.6	7.0	7.0	0	0	0	0	0	0	0	0	0
040c25480c39234641e2115f0a7b9925	GCA_021223985.1	NA	eukaryota_odb12	129	95.3	93.8	1.6	0.8	3.9	0	0	1	0	0	0	0	2	2
08dc47bc1f7da94c05977a0aa1a725f5	GCA_044164705.1	Homo_sapiens	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0	84	25	7	4	12	0	0	28	28
0d32459d8cad72f15f1407e293cc2d13	GCF_001594065.2	NA	eukaryota_odb12	129	100.0	99.2	0.8	0.0	0.0	3	0	0	0	0	0	0	1	1
11899ce8e581b4c7a31d53ded3db6e70	GCA_041200155.1	NA	eukaryota_odb12	129	90.7	89.9	0.8	7.8	1.6	0	4	9	8	0	0	9	36	38
1577292ec770aadcc60494846cd6e76d	GCA_965154625.1	Panellus_stipticus	eukaryota_odb12	129	91.5	88.4	3.1	3.1	5.4	0	0	0	0	0	0	0	0	0
19d11f06c6dbe908ada0dd705084c9ca	GCA_949610685.1	NA	eukaryota_odb12	129	76.0	75.2	0.8	10.1	14.0	0	0	0	0	0	0	0	0	0
22a8a26a680f25a0149cafab2c37db46	GCA_055697745.1	NA	eukaryota_odb12	129	95.3	83.7	11.6	0.8	3.9	0	0	0	0	0	0	0	0	0
27080d63989da26a3e4c7e3da29847a1	GCA_028828495.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	1.6	0.8	0	0	0	0	0	0	0	0	0
2b38560faf5eb839c1374e6a7421b974	GCA_020500705.1	NA	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
040fc806fe232653f93847550f558961	GCA_029990515.1	NA	eukaryota_odb12	129	85.3	84.5	0.8	7.8	7.0	0	0	0	0	0	0	0	0	0
08decb3bd2de1773b58ac7c83589916f	GCA_031326905.1	NA	eukaryota_odb12	129	96.1	95.3	0.8	3.1	0.8	0	0	0	0	0	0	0	0	0
118d4720392d9d4ab9f98dd83294154a	GCA_002920065.1	NA	eukaryota_odb12	129	82.2	72.1	10.1	9.3	8.5	0	0	0	0	0	0	0	0	0
15781285756cd64965c54062aa0719eb	GCA_042027095.1	Homo_sapiens	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0	84	25	7	4	12	0	0	28	28
19d97c6ea3bc44253b54efd84c253e81	GCF_030705265.1	NA	eukaryota_odb12	129	99.2	93.8	5.4	0.8	0.0	0	0	0	0	0	0	0	0	0
1e19846a1e6bea6693595dc6ec5affe6	GCA_041156055.1	NA	eukaryota_odb12	129	7.0	7.0	0.0	3.9	89.1	3	0	0	0	0	0	1	27	33
22ab778dd311fc809d1cf2e7e72e11da	GCA_965111895.1	Patella_rustica	eukaryota_odb12	129	95.3	95.3	0.0	3.9	0.8	0	3	14	7	0	0	6	24	25
270854c8a4c6a12702a2658cb7a921dd	GCA_027945495.1	NA	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6	0	0	1	0	0	0	0	1	1
2b38c310d6ab05538cd29911989d8870	GCA_964023205.1	Lutraria_lutraria	eukaryota_odb12	129	89.9	89.9	0.0	9.3	0.8	0	3	17	12	0	0	3	29	30
0411d958ea5392056e6c396521c8c395	GCA_932526615.1	Bombylius_major	eukaryota_odb12	129	89.9	88.4	1.6	3.9	6.2	0	0	0	1	0	0	1	7	7
0d3bf4d7c0d96ef4d502921823e3c480	GCA_003369665.1	NA	eukaryota_odb12	129	99.2	98.4	0.8	0.8	0.0	0	0	0	0	0	0	0	0	0
1194534d0bb24daa8d7afae3c49c89a0	GCA_905332185.1	NA	eukaryota_odb12	129	85.3	77.5	7.8	14.0	0.8	0	0	11	6	2	0	7	26	27
1578cc6bc16e6a47b6d1c1a896bf5756	GCA_946894095.1	Incurvaria_masculella	eukaryota_odb12	129	97.7	97.7	0.0	2.3	0.0	0	0	0	0	0	0	0	0	0
19dd16530d67c5caf35cf2562e6daac1	GCA_028654355.1	NA	eukaryota_odb12	129	96.1	96.1	0.0	2.3	1.6	0	0	0	0	0	0	0	0	0
1e1d95e3a992637752e5cf41a982b590	GCA_038088395.2	NA	eukaryota_odb12	129	94.6	93.8	0.8	1.6	3.9	0	3	3	4	2	0	6	25	25
22ae35a9fac5766bdeb2aec504a318b7	GCA_028639655.1	NA	eukaryota_odb12	129	95.3	95.3	0.0	2.3	2.3	0	0	0	0	0	0	0	0	0
27125df0f71ba3779759c288dbb07359	GCA_013399015.1	NA	eukaryota_odb12	129	87.6	87.6	0.0	8.5	3.9	2	2	10	0	1	0	9	23	23
2b3d43204d5906b08ec5b147b4e5ff71	GCA_046128825.1	Sus_scrofa	eukaryota_odb12	129	92.2	89.9	2.3	6.2	1.6	12	1	0	12	0	0	16	24	24
005feabc46460bc33e20eccc1c27f61f	GCA_000018645.1	NA	eukaryota_odb12	129	3.1	3.1	0.0	4.7	92.2	0	0	0	0	0	0	0	0	0
04e826382236c48c9d2b260db1c0b7f3	GCF_001412515.2	NA	eukaryota_odb12	129	98.4	97.7	0.8	0.8	0.8	0	0	0	0	0	0	0	0	0
098beb88b5184f6614710a7411578be3	GCA_000703405.1	NA	eukaryota_odb12	129	64.3	64.3	0.0	19.4	16.3	0	3	4	1	0	0	7	15	15
0e135a12b3898db4ce1603332273e621	GCA_003698115.1	NA	eukaryota_odb12	129	89.9	89.9	0.0	3.9	6.2	0	0	0	0	0	0	0	0	0
124d1b03e3855461116303d429fbfae2	GCA_021524915.1	NA	eukaryota_odb12	129	96.1	94.6	1.6	3.9	0.0	0	0	0	0	0	0	0	0	0
168a5b0308174d3f869b003da01f847a	GCA_905219635.1	NA	eukaryota_odb12	129	86.0	85.3	0.8	7.0	7.0	0	0	0	0	0	0	0	0	0
1f1182bb83896948564d634982a80d19	GCA_009733125.1	NA	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	0	0	0	1	1	1
2398f81b961eb6e116cb63f538f91ee0	GCA_042031175.1	Homo_sapiens	eukaryota_odb12	129	96.9	95.3	1.6	3.1	0.0	84	25	7	4	12	0	0	28	28
27ebb1be9240b519e614bb3750a703c1	GCA_947370645.1	NA	eukaryota_odb12	129	84.5	83.7	0.8	7.8	7.8	0	0	0	0	0	0	0	0	0
04161586445862fbccc72dc17110bcb2	GCA_046000055.1	Homo_sapiens	eukaryota_odb12	129	96.9	96.1	0.8	3.1	0.0	84	25	7	4	12	0	0	28	28
08e21cf88c508af254389e078d8adfc0	GCA_963667235.1	Nomada_lathburiana	eukaryota_odb12	129	99.2	96.9	2.3	0.0	0.8	0	0	2	0	0	0	0	1	1
0d3ef6749a6c6fcfc754293cde92f1a3	GCF_047663935.1	NA	eukaryota_odb12	129	100.0	98.4	1.6	0.0	0.0	3	0	0	0	0	0	1	3	3
11966cc589dda212f70651a9c0501619	GCA_949122235.1	NA	eukaryota_odb12	129	86.0	0.0	86.0	7.0	7.0	0	0	0	0	0	0	0	0	0
157df386c494c4f94f03609af10dd2f0	GCA_963082835.1	Leptogaster_cylindrica	eukaryota_odb12	129	100.0	100.0	0.0	0.0	0.0	0	0	0	2	0	0	1	3	3
19eecf6ef1a651a347e7cd29c577c933	GCA_027604725.1	NA	eukaryota_odb12	129	82.9	80.6	2.3	11.6	5.4	0	0	0	0	0	0	0	0	0
